acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,valence,year
0.221,0.8,190227,0.609,0,0,0,0.175,-8.32,1,46,0.0575,138.319,0.965,2004
0.546,0.402,115360,0.817,1,0.00889,10,0.426,-9.215,0,46,0.307,97.267,0.334,2004
0.176,0.701,231480,0.913,1,0.000479,10,0.0801,-4.664,0,48,0.111,103.002,0.652,2005
0.001,0.533,254227,0.866,0,0.000446,4,0.524,-6.367,1,45,0.0499,128.489,0.395,2005
0.17,0.627,278187,0.673,0,0,9,0.0948,-5.291,0,61,0.0569,174.523,0.499,2005
0.35,0.687,173133,0.361,0,1.11E-05,10,0.11,-11.589,1,64,0.0792,165.747,0.526,2005
0.639,0.471,285640,0.444,0,0,3,0.0968,-7.155,1,52,0.0299,145.054,0.35,2005
0.377,0.765,247333,0.709,1,0,10,0.345,-4.448,0,49,0.285,89.896,0.719,2005
0.153,0.502,246800,0.74,0,5.45E-06,3,0.0951,-3.043,1,45,0.0337,161.208,0.574,2005
0.831,0.479,347733,0.259,0,0,3,0.142,-11.928,1,47,0.0681,137.911,0.338,2005
0.113,0.746,213080,0.844,1,8.71E-05,4,0.39,-8.154,1,47,0.191,90.852,0.511,2005
0.76,0.694,228560,0.47,0,0,11,0.128,-8.944,1,60,0.0337,121.975,0.287,2005
0.199,0.384,281293,0.569,0,0.000367,3,0.182,-11.974,1,50,0.0512,203.105,0.538,2005
0.00052,0.173,226427,0.872,0,0.0353,7,0.324,-4.39,0,60,0.0533,149.361,0.39,2005
0.0431,0.714,283040,0.818,0,0,6,0.122,-7.524,1,50,0.189,96.021,0.637,2005
0.0391,0.754,265320,0.809,0,8.04E-06,11,0.0558,-6.809,1,46,0.292,127.982,0.722,2005
0.196,0.826,194987,0.712,0,5.27E-06,10,0.297,-5.851,1,46,0.0403,106.608,0.968,2005
0.524,0.763,199747,0.39,0,0.000358,7,0.287,-10.074,1,53,0.0863,83.756,0.675,2005
0.916,0.318,132160,0.149,0,0.000154,9,0.118,-13.001,0,49,0.035,145.913,0.368,2005
0.396,0.563,240293,0.201,0,0.000407,2,0.0544,-16.489,1,50,0.053,124.216,0.233,2005
6.57E-05,0.499,200293,0.935,0,0.0221,9,0.0695,-3.141,1,48,0.0631,136.911,0.378,2005
0.00987,0.8,260160,0.923,1,0.486,0,0.0687,-8.963,0,55,0.0436,134.993,0.849,2005
0.125,0.361,386055,0.314,0,0,4,0.177,-10.184,1,44,0.0285,141.921,0.072,2005
0.134,0.608,334240,0.688,0,0.206,5,0.0951,-7.655,0,44,0.0296,114.414,0.749,2005
0.0507,0.963,274440,0.643,1,4.94E-05,1,0.157,-5.785,0,48,0.117,107.005,0.534,2005
0.801,0.363,203733,0.549,0,0,5,0.255,-13.133,0,47,0.142,147.397,0.688,2005
0.143,0.636,155747,0.83,0,0,2,0.0584,-4.152,1,53,0.0391,152.172,0.887,2005
0.979,0.458,304853,0.362,0,0.494,5,0.119,-10.043,1,44,0.0305,139.879,0.223,2005
0.531,0.601,299867,0.562,0,2.68E-06,10,0.152,-3.977,1,43,0.0267,134.929,0.29,2005
0.0337,0.95,284800,0.651,1,0,5,0.0424,-4.226,0,48,0.0547,104.495,0.777,2005
0.019,0.511,223427,0.774,0,1.19E-06,11,0.478,-5.192,0,44,0.139,123.061,0.712,2005
0.702,0.726,253013,0.542,0,0,7,0.0962,-7.952,1,60,0.042,89.583,0.396,2005
0.85,0.327,164413,0.262,0,0,5,0.193,-9.49,1,48,0.0446,190.806,0.421,2005
0.228,0.641,249760,0.861,1,0,4,0.868,-6.9,1,52,0.0697,105.316,0.473,2005
0.467,0.799,33573,0.307,1,0,1,0.146,-12.543,1,46,0.917,52.165,0.753,2005
0.00084,0.323,206333,0.692,0,0,11,0.124,-6.29,0,44,0.0478,84.1,0.414,2005
0.992,0.261,286987,0.0149,0,0.897,1,0.102,-27.528,1,53,0.0419,75.296,0.0382,2005
0.638,0.319,256920,0.398,0,0.000245,9,0.25,-11.097,1,54,0.0381,73.647,0.161,2005
0.372,0.62,235827,0.813,0,0.00626,2,0.0306,-6.118,1,51,0.0312,111.076,0.974,2005
0.795,0.54,423413,0.198,0,0.0172,0,0.112,-14.081,1,45,0.0329,125.532,0.212,2005
8.68E-05,0.577,489960,0.959,0,0.000615,1,0.154,-4.29,1,50,0.0915,111.003,0.396,2005
0.135,0.395,241987,0.725,0,3.39E-05,7,0.301,-7.129,1,43,0.0338,92.366,0.413,2005
0.000521,0.667,239073,0.523,0,0,1,0.0984,-5.817,1,47,0.0311,136.544,0.18,2005
4.00E-05,0.393,219382,0.959,0,0.000569,1,0.1,-4.343,1,53,0.108,185.226,0.61,2005
0.00107,0.621,178147,0.746,0,6.04E-05,9,0.204,-6.46,1,44,0.027,144.648,0.767,2005
0.512,0.671,173640,0.649,0,0,0,0.349,-5.602,1,47,0.0343,84.549,0.955,2005
0.106,0.754,263333,0.647,0,2.79E-05,1,0.0712,-8.169,1,44,0.08,123.858,0.827,2005
0.979,0.487,149773,0.113,0,0.892,0,0.0778,-18.967,1,47,0.0564,66.475,0.233,2005
0.362,0.61,245013,0.746,1,0,1,0.191,-6.384,0,50,0.291,96.098,0.677,2005
0.271,0.612,219880,0.646,0,0,9,0.0819,-7.586,1,50,0.0337,162.425,0.781,2005
0.091,0.566,219360,0.621,0,9.50E-06,0,0.0882,-8.762,1,43,0.0263,112.149,0.4,2005
0.418,0.76,322960,0.633,1,6.36E-06,8,0.128,-4.342,1,45,0.226,91.114,0.492,2005
0.0983,0.827,227240,0.813,1,0,11,0.0413,-6.1,0,43,0.328,99.956,0.596,2005
0.0718,0.608,290013,0.768,0,0.00134,0,0.0878,-3.598,1,58,0.0344,143.934,0.252,2005
1.51E-05,0.229,291213,0.988,1,0.000272,10,0.0949,-3.475,1,50,0.116,144.96,0.359,2005
0.137,0.391,305960,0.543,0,0.000364,4,0.0856,-7.765,1,51,0.0371,144.552,0.238,2005
0.0437,0.391,218773,0.63,0,0.00115,3,0.113,-6.764,0,43,0.0274,174.04,0.134,2005
0.185,0.526,234653,0.569,0,0,1,0.0812,-5.786,1,43,0.0259,147.87,0.357,2005
0.583,0.614,277773,0.725,0,0,7,0.148,-5.757,1,45,0.0451,81.953,0.646,2005
0.00732,0.638,253947,0.522,1,3.64E-06,7,0.136,-10.046,1,44,0.0682,169.783,0.441,2005
0.197,0.643,347467,0.825,0,0.961,1,0.116,-8.543,1,50,0.0352,96.728,0.766,2005
0.0518,0.568,241333,0.971,0,4.24E-05,7,0.265,-3.478,1,47,0.0543,139.27,0.778,2005
0.279,0.591,277227,0.918,1,0,11,0.0662,-4.139,1,47,0.354,93.172,0.478,2005
0.322,0.556,191373,0.663,0,0.000773,7,0.129,-8.965,0,43,0.0261,113.118,0.446,2005
0.00521,0.492,328220,0.783,0,0.0361,8,0.0951,-8.997,0,53,0.0483,127.437,0.26,2005
0.749,0.739,187773,0.449,0,0,11,0.0811,-9.669,1,44,0.0563,108.073,0.289,2005
0.144,0.814,262493,0.722,0,0,0,0.191,-6.075,1,51,0.134,99.994,0.642,2005
0.000454,0.473,316720,0.713,0,0.000155,1,0.12,-7.594,1,45,0.031,112.027,0.129,2005
0.012,0.48,255173,0.845,1,0,10,0.331,-4.127,0,51,0.303,79.374,0.872,2005
0.0649,0.702,222960,0.978,0,0.000444,8,0.311,-3.406,1,50,0.0473,110,0.668,2005
0.0138,0.668,188592,0.805,0,0,6,0.19,-4.399,1,43,0.126,144.789,0.426,2005
0.0386,0.844,221467,0.648,0,0,9,0.223,-10.685,0,44,0.113,113.074,0.794,2005
0.428,0.428,345156,0.346,0,0,5,0.101,-7.092,1,60,0.0324,87.185,0.4,2005
0.115,0.352,333800,0.654,0,0.000213,6,0.31,-5.868,1,45,0.0315,139.335,0.509,2005
2.94E-05,0.593,223453,0.927,0,0.132,1,0.118,-3.533,1,48,0.0795,101.906,0.432,2005
0.183,0.761,296813,0.871,1,0,2,0.415,-4.059,1,47,0.328,94.081,0.505,2005
0.000703,0.448,230560,0.878,0,0.193,8,0.063,-5.288,1,49,0.0727,166.105,0.579,2005
0.989,0.359,338253,0.0323,0,0.91,1,0.0938,-24.408,1,53,0.0377,107.169,0.0728,2005
0.013,0.753,261960,0.671,1,0,7,0.0459,-6.531,1,43,0.291,154.059,0.707,2005
0.0248,0.591,265880,0.863,0,0.453,4,0.114,-8.226,1,47,0.0321,139.973,0.434,2005
0.185,0.704,317092,0.927,0,0.108,9,0.325,-7.157,1,44,0.0436,114.994,0.342,2005
0.347,0.551,187107,0.481,0,0,2,0.0719,-9.298,1,44,0.0463,177.63,0.553,2005
0.702,0.5,242848,0.343,0,0.00114,7,0.113,-7.367,1,50,0.0261,136.28,0.155,2005
0.189,0.637,238853,0.818,0,0.886,10,0.0703,-7.178,0,46,0.0338,97.983,0.799,2005
0.00674,0.447,287635,0.679,0,0.00136,0,0.164,-6.884,0,53,0.0319,124.226,0.0599,2005
0.0262,0.676,247040,0.745,1,0,8,0.0756,-8.813,1,44,0.369,81.343,0.888,2005
0.403,0.37,193973,0.415,1,0,2,0.123,-5.458,1,50,0.036,176.455,0.24,2005
0.000269,0.709,231187,0.555,0,0,2,0.0804,-3.506,1,54,0.0348,106,0.638,2005
0.0058,0.495,236533,0.824,0,0,7,0.219,-3.474,0,49,0.0357,138.988,0.469,2005
0.145,0.772,180720,0.701,0,0.545,7,0.0859,-6.136,1,43,0.138,165.778,0.907,2005
2.61E-05,0.382,282053,0.976,0,0.0195,1,0.118,-2.598,1,49,0.0696,179.918,0.574,2005
0.375,0.614,237120,0.183,0,0.000718,4,0.158,-20.408,1,45,0.0281,78.75,0.424,2005
0.994,0.12,256573,0.138,0,0.686,10,0.11,-15.538,1,44,0.048,67.891,0.043,2005
0.641,0.589,353120,0.484,0,0.107,6,0.0873,-10.126,0,42,0.0249,99.067,0.149,2005
2.55E-05,0.446,173160,0.933,0,9.67E-05,9,0.085,-3.605,0,51,0.0537,159.961,0.753,2005
0.00698,0.704,144987,0.726,0,0.0151,0,0.167,-5.05,0,43,0.128,151.972,0.726,2005
0.0537,0.619,281133,0.746,1,0,10,0.295,-5.479,0,48,0.36,149.944,0.757,2005
0.078,0.668,218627,0.807,1,0,11,0.322,-3.854,0,44,0.325,90.052,0.483,2005
0.00868,0.692,326467,0.744,1,0.000423,2,0.359,-4.565,1,50,0.257,171.374,0.0612,2005
0.0226,0.519,220967,0.88,0,0,6,0.135,-3.929,1,49,0.0447,144.968,0.529,2005
0.0025,0.611,286787,0.763,1,0,11,0.182,-4.677,0,50,0.277,171.978,0.496,2005
0.139,0.67,345040,0.503,0,0,8,0.0905,-6.799,1,44,0.0449,110.109,0.186,2005
0.335,0.862,444373,0.707,0,0.000116,10,0.283,-6.243,0,50,0.0585,121.259,0.849,2006
0.000984,0.503,245573,0.667,0,0.027,11,0.229,-6.831,0,55,0.0285,113.018,0.101,2006
0.0429,0.445,298560,0.452,0,0.00733,0,0.0937,-9.604,1,44,0.0244,81.961,0.157,2006
0.0895,0.79,210307,0.908,0,6.36E-06,0,0.223,-4.836,1,51,0.0456,110.004,0.961,2006
0.0936,0.296,326040,0.563,0,5.93E-05,5,0.116,-5.58,1,56,0.029,167.412,0.267,2006
0.333,0.508,279160,0.544,0,0,7,0.257,-7.962,1,50,0.0286,138.114,0.407,2006
0.00144,0.532,248467,0.931,0,0.263,11,0.159,-3.662,0,52,0.0467,113.424,0.383,2006
0.658,0.463,289693,0.431,0,0,9,0.102,-5.802,1,52,0.0299,136.172,0.289,2006
0.0762,0.541,307933,0.828,0,3.12E-05,2,0.318,-4.048,1,44,0.0417,95.011,0.503,2006
0.381,0.665,215342,0.554,0,0,1,0.145,-8.2,0,57,0.0287,122.03,0.5,2006
0.0578,0.614,214347,0.84,0,0,10,0.108,-5.123,1,45,0.0487,130.147,0.817,2006
0.0207,0.661,236680,0.819,1,0,1,0.32,-2.15,0,52,0.263,87.001,0.558,2006
0.618,0.488,237800,0.488,0,0,4,0.632,-8.87,0,48,0.0387,99.782,0.454,2006
0.659,0.573,128853,0.442,0,0,7,0.211,-10.305,1,46,0.0482,107.855,0.703,2006
0.988,0.361,223347,0.185,0,0.899,5,0.21,-14.602,1,49,0.0362,129.439,0.401,2006
0.686,0.743,75973,0.463,0,0,6,0.263,-8.987,1,47,0.0272,113.132,0.811,2006
0.674,0.61,199360,0.379,0,0,7,0.149,-7.849,1,44,0.0288,81.872,0.355,2006
0.292,0.793,237280,0.425,0,0.836,2,0.0786,-11.208,1,45,0.0874,77.663,0.522,2006
0.0285,0.902,263280,0.358,0,0.00992,9,0.0917,-9.032,0,46,0.15,116.025,0.773,2006
0.0155,0.758,225560,0.74,0,0,0,0.229,-5.762,0,45,0.203,110.831,0.619,2006
0.0361,0.761,225293,0.626,1,2.71E-05,7,0.121,-2.862,1,44,0.0522,147.019,0.663,2006
0.566,0.652,211227,0.634,0,1.08E-06,9,0.15,-9.914,1,51,0.0261,114.681,0.674,2006
0.602,0.621,310747,0.413,0,4.88E-06,4,0.145,-12.274,1,46,0.0348,139.491,0.338,2006
0.899,0.71,174027,0.188,0,0.366,10,0.128,-18.477,1,47,0.0369,77.994,0.557,2006
0.359,0.404,326813,0.556,0,4.93E-06,4,0.0964,-8.329,1,62,0.0326,159.256,0.34,2006
0.993,0.141,536187,0.00726,0,0.581,4,0.101,-16.518,0,52,0.0471,70.586,0.0368,2006
0.235,0.41,462293,0.577,0,0.0103,11,0.191,-6.836,0,43,0.0423,76.862,0.16,2006
0.000836,0.65,166867,0.868,0,1.61E-05,5,0.245,-3.988,1,49,0.084,87.961,0.71,2006
0.233,0.754,244533,0.6,1,0,5,0.437,-4.582,0,45,0.253,156.932,0.778,2006
0.248,0.806,224227,0.686,1,0,8,0.0613,-2.754,0,44,0.154,84.011,0.632,2006
0.00785,0.534,252107,0.882,0,0,7,0.107,-4.161,1,52,0.0482,113.045,0.368,2006
0.759,0.335,365427,0.323,0,0.824,9,0.0717,-14.71,0,48,0.0564,91.599,0.291,2006
0.0511,0.831,202267,0.828,1,0,5,0.331,-4.912,0,43,0.329,81.993,0.732,2006
0.362,0.545,149013,0.255,0,1.77E-05,8,0.0841,-14.844,1,55,0.0311,98.088,0.831,2006
0.709,0.645,291147,0.796,0,1.73E-05,2,0.0992,-8.029,1,48,0.0508,176.942,0.745,2006
0.0499,0.513,211533,0.72,0,0,6,0.0535,-4.488,1,44,0.0273,164.099,0.5,2006
0.0872,0.945,179560,0.701,1,3.32E-06,8,0.147,-3.749,1,47,0.158,107.036,0.617,2006
0.00145,0.448,224853,0.814,0,0,1,0.104,-4.601,0,46,0.0337,161.93,0.523,2006
0.0169,0.593,223613,0.651,0,0,9,0.141,-6.904,0,50,0.135,86.535,0.323,2006
0.235,0.772,170960,0.94,0,0,7,0.0705,-2.123,1,50,0.139,152.619,0.962,2006
0.811,0.0912,86187,0.195,0,0.786,7,0.27,-16.486,1,49,0.0366,86.253,0.158,2006
0.737,0.414,329320,0.296,0,0.000122,11,0.103,-10.341,1,44,0.029,139.801,0.0862,2006
0.00603,0.56,284227,0.503,1,0,4,0.114,-6.618,0,47,0.273,77.168,0.254,2006
0.461,0.761,205600,0.57,0,0,0,0.158,-4.882,1,43,0.104,75.025,0.553,2006
0.7,0.569,257906,0.118,0,6.21E-05,0,0.118,-18.932,0,54,0.106,171.208,0.463,2006
0.053,0.449,252507,0.764,0,3.88E-06,2,0.129,-7.029,0,45,0.0636,105.807,0.431,2006
0.0342,0.556,340533,0.67,0,0.0214,11,0.376,-8.042,0,46,0.0354,146.467,0.386,2006
0.404,0.691,204533,0.662,0,0.00509,4,0.465,-10.045,1,50,0.053,157.367,0.947,2006
3.29E-05,0.416,259693,0.927,0,0.00872,2,0.0782,-3.257,1,48,0.0844,125.758,0.339,2006
0.17,0.395,186693,0.391,0,0,2,0.0975,-7.063,1,46,0.0313,119.692,0.208,2006
0.595,0.701,133867,0.497,0,3.12E-05,4,0.118,-10.05,1,47,0.0316,96.513,0.963,2006
0.0788,0.66,192147,0.779,0,1.48E-06,1,0.0884,-4.938,1,46,0.0437,102.964,0.341,2006
0.468,0.425,383107,0.197,0,0.622,9,0.0662,-16.513,1,45,0.0307,116.468,0.235,2006
0.484,0.439,265613,0.338,0,0.00042,10,0.188,-10.108,1,56,0.0252,93.573,0.216,2006
0.00624,0.607,262333,0.89,0,0.135,2,0.14,-3.148,1,52,0.0504,115.941,0.671,2006
0.134,0.564,239827,0.633,1,0,4,0.0846,-4.633,1,46,0.42,177.047,0.54,2006
0.857,0.648,132027,0.306,0,0,9,0.16,-8.559,1,46,0.028,99.931,0.367,2006
0.0219,0.702,250147,0.598,1,1.44E-06,9,0.25,-5.05,1,43,0.0653,87.017,0.592,2006
0.205,0.649,196293,0.593,0,0.0299,6,0.0933,-8.538,1,45,0.0737,149.709,0.803,2006
0.00316,0.622,143627,0.846,0,0,11,0.0989,-4.831,0,44,0.0311,110.683,0.914,2006
0.628,0.837,232347,0.699,0,0,10,0.0909,-5.924,1,46,0.142,95.519,0.888,2006
3.68E-05,0.401,328200,0.995,0,0.00128,6,0.176,-2.831,0,49,0.118,116.444,0.112,2006
0.563,0.856,185360,0.517,0,0.000164,6,0.144,-9.232,0,44,0.0293,118.399,0.479,2006
0.692,0.494,285000,0.402,0,0,4,0.201,-7.083,1,53,0.0284,120.803,0.263,2006
0.664,0.727,146469,0.382,0,0,7,0.076,-11.786,1,52,0.0408,108.213,0.62,2006
0.145,0.594,229800,0.785,0,9.59E-05,0,0.165,-5.364,1,48,0.0329,130.217,0.278,2006
0.555,0.682,203880,0.716,0,3.47E-05,8,0.351,-3.518,1,50,0.0379,149.312,0.694,2006
0.00194,0.557,214400,0.951,0,0.000172,0,0.157,-3.003,1,48,0.033,93.974,0.528,2006
0.00177,0.511,254560,0.983,0,0.169,6,0.504,-3.702,0,48,0.141,128.315,0.333,2006
0.00677,0.763,239960,0.728,0,1.22E-05,7,0.0915,-4.944,1,48,0.326,105.923,0.362,2006
0.0685,0.419,98720,0.713,1,0.541,5,0.291,-8.867,0,48,0.0976,186.785,0.555,2006
0.282,0.53,252867,0.539,0,0.018,0,0.11,-7.728,1,54,0.0293,81.686,0.298,2006
0.185,0.524,231293,0.809,0,0,2,0.345,-4.787,1,44,0.335,210.893,0.532,2006
0.598,0.696,250333,0.39,0,0,4,0.106,-11.192,1,47,0.0272,111.706,0.274,2006
0.898,0.454,265560,0.233,0,0.81,11,0.0965,-19.064,1,48,0.0367,173.48,0.0986,2006
0.000422,0.475,198653,0.874,1,5.70E-05,7,0.0736,-3.693,1,55,0.0398,150.183,0.475,2006
0.853,0.348,212827,0.204,0,1.50E-06,8,0.139,-10.576,1,46,0.0292,174.519,0.174,2006
0.262,0.403,266253,0.555,0,0,11,0.096,-7.765,1,46,0.0288,129.421,0.289,2006
0.807,0.309,140653,0.235,0,0,2,0.0773,-10.366,1,47,0.0322,127.845,0.0891,2006
0.291,0.783,199107,0.665,0,7.66E-05,9,0.0718,-5.529,1,44,0.0258,94.024,0.653,2006
0.000249,0.561,148107,0.929,0,0.00027,2,0.0588,-3.201,1,43,0.128,133.129,0.472,2006
0.0207,0.774,275267,0.778,0,0,1,0.237,-5.066,1,46,0.246,77.992,0.514,2006
0.0225,0.761,235480,0.69,1,0,11,0.34,-5.56,1,49,0.11,114.987,0.742,2006
0.958,0.307,71053,0.048,0,6.07E-06,8,0.0899,-25.331,0,49,0.0751,74.329,0.184,2006
0.00871,0.629,194973,0.901,0,0,4,0.0573,-3.357,1,45,0.0311,133.034,0.581,2006
0.0135,0.524,270467,0.945,0,0.00332,11,0.108,-2.467,0,51,0.0797,149.819,0.8,2006
0.832,0.674,137547,0.314,0,0,2,0.163,-12.319,1,44,0.0363,105.289,0.743,2006
0.285,0.702,246600,0.728,1,0,9,0.0888,-7.566,0,43,0.251,140.052,0.577,2006
0.672,0.615,212773,0.445,0,1.88E-06,3,0.0564,-12.532,1,43,0.0373,135.906,0.965,2006
0.000669,0.599,173667,0.946,0,0,8,0.0973,-4.192,1,44,0.0378,108.934,0.653,2006
0.0148,0.307,261747,0.98,0,0.00813,7,0.67,-4.186,1,46,0.226,130.244,0.132,2006
0.0167,0.397,167893,0.606,0,0,7,0.123,-5.312,1,44,0.0303,160.018,0.237,2006
0.44,0.537,232027,0.502,0,0.0709,4,0.199,-8.406,1,69,0.025,80.511,0.288,2006
5.50E-05,0.261,265800,0.905,0,0.262,10,0.396,-3.483,0,51,0.039,173.782,0.379,2006
0.466,0.728,248960,0.464,0,9.66E-05,4,0.153,-10.34,1,47,0.0275,126.807,0.646,2006
0.374,0.789,170440,0.538,0,1.51E-05,10,0.34,-4.997,1,55,0.0445,116.034,0.923,2006
0.000454,0.783,214960,0.856,0,0.196,10,0.221,-5.302,0,47,0.0945,118.093,0.847,2006
0.133,0.764,242200,0.877,1,0.0435,2,0.298,-7.009,1,51,0.329,93.211,0.65,2006
0.0624,0.534,248133,0.759,0,0.00484,7,0.104,-4.781,1,52,0.0469,150.976,0.574,2006
0.137,0.503,159480,0.576,1,0,6,0.145,-9.227,0,47,0.388,93.413,0.862,2006
0.587,0.704,213394,0.861,0,0.0615,2,0.0992,-4.221,0,72,0.0493,128.99,0.636,2007
0.00754,0.359,279867,0.978,0,0,6,0.367,-3.895,1,50,0.0905,178.082,0.555,2007
0.00182,0.952,297427,0.524,1,1.14E-05,6,0.111,-6.061,0,44,0.1,129.978,0.669,2007
0.00172,0.569,174133,0.793,0,0.00054,0,0.136,-5.041,0,47,0.0329,139.979,0.687,2007
0.00269,0.586,271093,0.676,0,6.14E-05,11,0.091,-8.076,0,43,0.0599,188.265,0.538,2007
0.232,0.771,219227,0.865,1,7.08E-06,6,0.0909,-6.15,1,48,0.368,85.94,0.372,2007
0.618,0.519,255827,0.438,0,0.513,2,0.171,-11.58,1,45,0.0256,74.561,0.376,2007
0.788,0.612,179626,0.584,0,3.13E-06,8,0.193,-6.296,1,48,0.0623,154.704,0.845,2007
0.272,0.267,177080,0.516,0,0,6,0.192,-8.936,0,48,0.0548,179.562,0.272,2007
0.00962,0.395,199067,0.955,0,0,9,0.36,-3.799,1,56,0.0488,140.219,0.658,2007
0.0769,0.846,227120,0.814,0,0,1,0.0588,-4.945,1,48,0.353,75.01,0.671,2007
0.000187,0.374,259507,0.959,0,0.00206,7,0.081,-4.695,1,46,0.14,183.659,0.375,2007
0.0067,0.925,208200,0.588,0,0.302,2,0.114,-10.028,1,51,0.0579,120.017,0.965,2007
0.183,0.568,209267,0.854,0,0,8,0.3,-6.214,1,48,0.0316,130.16,0.704,2007
0.00154,0.389,310600,0.612,0,1.03E-05,4,0.116,-6.392,1,53,0.0355,138.351,0.16,2007
0.00533,0.609,198947,0.743,0,0,1,0.32,-5.603,1,65,0.032,83.969,0.493,2007
0.224,0.78,220040,0.926,1,6.22E-05,6,0.136,-3.913,0,51,0.284,91.627,0.781,2007
0.0369,0.655,239400,0.747,0,1.29E-06,4,0.0449,-4.41,1,47,0.0333,118.054,0.613,2007
0.365,0.408,402920,0.465,0,6.01E-05,4,0.215,-11.772,0,51,0.0338,135.668,0.151,2007
0.869,0.582,137360,0.391,0,0.000241,4,0.116,-9.933,0,45,0.0327,103.181,0.529,2007
0.25,0.526,262760,0.918,0,4.54E-05,9,0.0778,-8.789,0,49,0.0771,164.453,0.578,2007
0.404,0.718,260840,0.533,0,0,6,0.0828,-9.883,1,48,0.462,119.25,0.683,2007
0.238,0.627,262867,0.397,0,2.73E-05,6,0.103,-8.765,1,44,0.0292,119.877,0.219,2007
0.342,0.719,200693,0.62,0,0.435,5,0.105,-6.796,0,48,0.0319,89.994,0.588,2007
0.0519,0.628,188467,0.941,0,0,0,0.519,-3.305,1,48,0.0508,143.999,0.85,2007
0.0273,0.399,320973,0.802,0,0.00387,6,0.187,-7.869,0,46,0.35,87.818,0.437,2007
0.195,0.648,297227,0.895,1,0.00132,10,0.0335,-3.187,1,49,0.28,82.122,0.817,2007
0.0544,0.541,210960,0.925,0,0.867,5,0.298,-5.302,1,43,0.0313,133.002,0.747,2007
0.376,0.663,210120,0.703,0,0,2,0.21,-3.763,0,49,0.0537,195.969,0.932,2007
0.0199,0.682,188040,0.858,0,0,1,0.148,-3.452,0,59,0.029,153.845,0.909,2007
0.0284,0.64,207600,0.817,0,9.81E-05,7,0.189,-5.636,1,50,0.0254,108.185,0.772,2007
0.501,0.921,151733,0.266,0,0.134,10,0.109,-12.749,0,51,0.213,123.043,0.761,2007
0.377,0.713,190413,0.613,0,2.79E-06,6,0.308,-4.839,1,50,0.0522,133.746,0.98,2007
0.00091,0.504,252640,0.961,0,3.04E-05,7,0.417,-4.697,1,50,0.0799,150.01,0.36,2007
0.865,0.454,249615,0.426,0,0.000933,6,0.171,-7.294,0,50,0.0269,77.923,0.191,2007
2.03E-05,0.487,177933,0.766,0,3.26E-05,1,0.225,-5.914,1,46,0.0647,95.641,0.614,2007
0.46,0.724,94053,0.652,0,0.000142,3,0.101,-6.869,1,57,0.0247,106.911,0.75,2007
0.0314,0.637,191160,0.612,0,0.000326,1,0.155,-7.298,1,51,0.0661,76.295,0.711,2007
0.0523,0.414,308547,0.691,0,0,2,0.0756,-5.969,1,56,0.0304,174.03,0.552,2007
0.592,0.89,142933,0.494,0,0.0011,3,0.0615,-5.35,1,43,0.0823,106.696,0.97,2007
0.00249,0.589,159800,0.871,0,2.29E-05,11,0.32,-6.789,0,51,0.105,128.997,0.523,2007
0.585,0.639,196453,0.43,0,8.68E-05,5,0.109,-7.559,1,52,0.0292,107.996,0.39,2007
0.0147,0.488,216547,0.967,0,0,3,0.109,-2.701,1,47,0.0755,130.928,0.341,2007
0.4,0.407,295507,0.866,0,0.0409,4,0.27,-8.048,0,50,0.0996,80.813,0.723,2007
0.000172,0.541,237693,0.98,1,1.60E-06,1,0.319,-3.463,1,49,0.0832,107.779,0.388,2007
0.000442,0.421,261240,0.935,0,0.000212,8,0.1,-5.153,0,45,0.0697,165.02,0.455,2007
0.00018,0.435,251293,0.91,0,1.36E-06,2,0.141,-3.222,1,45,0.0515,131.963,0.308,2007
0.0736,0.698,228920,0.703,1,2.69E-06,11,0.305,-6.095,1,48,0.0504,186.139,0.662,2007
